 (4.107500000000001705e-01+0.000000000000000000e+00j), (-1.499999999999994393e-03-5.299999999999992217e-03j), (1.433333333333314252e-03+1.483333333333326093e-03j), (1.150000000000012124e-03-3.197499999999999787e-01j)
 (-1.499999999999994393e-03+5.299999999999992217e-03j), (8.515000000000080838e-02+0.000000000000000000e+00j), (-5.250000000000004663e-03+6.499999999999978018e-04j), (-4.166666666666665741e-03-5.516666666666680124e-03j)
 (1.433333333333314252e-03-1.483333333333326093e-03j), (-5.250000000000004663e-03-6.499999999999978018e-04j), (9.285000000000083464e-02+0.000000000000000000e+00j), (8.000000000000159761e-04+8.600000000000003475e-03j)
 (1.150000000000012124e-03+3.197499999999999787e-01j), (-4.166666666666665741e-03+5.516666666666680124e-03j), (8.000000000000159761e-04-8.600000000000003475e-03j), (4.112500000000001710e-01+0.000000000000000000e+00j)
